2.3257804215,0
27.939572952,0
9.72114134011,0
11.4055459209,0
8.65134850838,25
22.5926357903,0
7.98639152427,0
10.1993793922,0
3.75916388425,0
7.95825494884,0
6.10429114191,0
15.21484876,2
5307.34181451,0
4.36049853645,25
9.48393874196,19
10.1665789786,0
2.59351389333,24
8.09758458766,0
61.0990904763,0
8.28070981354,0
129.20524215,0
8.62836621701,34
2.98390816326,25
2.08876800493,0
29.7970836615,0
19.0650149367,0
12.8045636884,0
31.8089870858,0
19.0966536742,0
8.72913898116,0
11.7932943037,0
3.47585550915,0
15.7884094094,0
4.57506781052,0
9.77516662072,0
7369.18736708,25
249.483772067,0
18.0633862907,0
15.8771607243,5
22.443145604,0
21.1327319409,0
6.8492070907,0
22.3468314331,0
9.20848875607,25
22.6378815053,3
4.95962021933,4
17.4211272483,0
38.8426361384,5
177.044373389,0
18.0499919516,6
85.3018898154,0
7.81281869571,0
18.0079770699,0
14.4981798161,25
193.234150542,4
17.6832416954,0
36.9353870657,0
14.4969148508,0
10.8322790742,0
22.6085438523,2
46.0615779517,25
2.01651763762,0
16.5748408195,0
14.5213091762,5
1.9551116945,0
16.6943347926,0
21.6775650021,25
9.39014708038,0
14.2827795148,0
10.9408783939,6
10.2829098872,0
22.4082316393,3
11.5256800903,1
14.2256976673,0
10.1789373588,45
12.5354097266,10
21.8691833753,0
16.4064228002,0
1.96346603574,25
10.7653020275,0
32.968254894,0
1.99223730783,0
22.3760959241,0
18.0160273535,25
15.0691932129,0
10.6375281731,37
21.1632658736,0
14.3389241391,0
12.0594264623,0
12.3142548748,0
23.5403047954,37
5308.48185274,0
14.5513726051,25
16.9854027323,12
5.02706449066,0
12.7283007443,11
9.08425763566,1
72.0510358875,2
2.74832772394,0
139.834810769,0
18.0065699662,14
10.491851797,25
11.1120716266,0
23.6274247341,0
27.4145600558,0
23.7824537082,0
42.7340056891,0
27.5236746392,2
19.4111232608,0
22.1701072938,0
12.4429850665,0
18.4456031539,0
15.1052982676,0
1.97923844249,0
7358.27510742,25
9.27820958602,1
0.782961941372,0
13.5041337591,25
0.245403784219,1
6.75404692427,0
16.9758055585,0
194.828051771,0
7.90609959809,0
8.89929272055,25
178.155478391,0
13.2131731281,0
58.7481672716,27
0.782683472129,25
11.6830174063,9
0.714280398328,0
8.41353978271,0
12.4417076635,0
0.731362534675,0
21.1805151304,25
27.480052451,0
21.1748179435,0
7.93592094942,25
32.3327247936,0
16.7254836143,1
8.31476645508,0
12.9208958828,0
12.998441523,4
5306.85558435,0
11.3177890645,25
49.7535655196,0
118.380748151,0
1.44487216777,25
4.64458553956,2
8.08167825938,0
21.2277693639,0
7367.61100248,25
18.8000130967,25
251.492070279,25
15.7923462683,0
13.3433642995,0
8.40074108513,0
2.59920858403,0
19.8740291175,0
18.5571274389,0
4.38863395998,0
19.7649314686,0
6.61274184305,25
20.0660215856,3
9.1881997607,0
3.43987956863,0
14.8331104517,0
36.3611028734,59
178.795308055,0
15.7783694772,0
82.745043215,0
5.49285378984,21
29.5285996516,0
19.1632447066,5
11.9089614117,25
191.166558284,49
12.1238506416,0
15.098402679,0
35.2750917407,57
11.997368965,0
8.35074571361,0
20.0371364485,2
47.4809953318,0
1.33220792601,0
13.9767551145,0
34.6980882165,66
13.5714919732,0
11.9338028047,0
1.38361808856,0
14.1001739734,0
19.1055607227,0
7.17523212251,0
11.7772386484,0
8.34193731785,8
8.04291429176,0
19.8272553994,0
9.12447847774,0
11.7205959425,0
7.71629561724,0
9.96222244054,32
19.2921756629,0
13.8076814602,0
1.66492672924,25
6.16435743534,25
8.18349158906,0
12.0702943451,0
31.2682155347,12
1.67979310124,0
19.8054780283,0
15.7458168437,25
16.7272839893,0
8.69942200462,0
1.15051345954,13
5.28062220822,0
18.5965468984,0
11.8356372574,0
9.99919004942,0
10.3293142627,0
21.2029781602,6
5307.92172713,0
11.9637217943,25
15.010913422,15
4.97528434104,0
10.133098125,13
7.2865085326,0
11.766396253,0
69.4550130216,0
21.017271916,0
0.207599009146,0
137.258011797,0
18.3056323539,0
15.7339460525,25
6057.74062325,10
11.9379150278,0
7.37673375463,0
7.93808795111,25
8.52276314456,0
25.036523034,0
25.1017438295,8
36.687610573,0
19.8347957849,32
21.2041485577,25
25.036523034,0
19.8579404032,0
40.1358424244,15
25.2001786881,0
16.9181038202,0
6.98182809231,25
19.7501042598,0
9.8845931223,0
16.9721752546,0
6.0643550727,21
9.45431157577,0
12.5087193572,0
1.7359163166,0
7358.60029464,25
7.38383649931,0
8.01813097682,0
1.36128499293,0
15.0121981038,0
1.27402781958,0
12.1573987416,25
1.52192613718,0
5.50056075133,0
18.3330714293,0
193.551845643,0
7.3791259269,0
7.54639068845,25
178.721191698,0
5.52178279205,0
9.34767885116,0
11.8550769563,0
1.49677303586,1
58.104362598,0
19.5731637424,0
5.38448267363,0
0.581919897899,2
12.7100223724,0
7.14767007633,0
10.3375624371,33
13.8292417402,0
1.31599033,0
7.20353709197,0
11.1884974919,0
9.52423336619,0
0.740355139626,0
5.430278697,10
19.8473279553,26
10.9168132816,0
26.9717489323,0
19.8412037054,0
1.27642365067,0
7.40463686105,25
31.295903234,1
15.3940994242,0
7.11049401768,0
14.3715110313,0
11.9396318723,0
12.4407087651,4
5306.59196672,0
7.55404367829,25
10.7621735958,2
19.6845829969,0
8.88441377892,30
51.0084876842,0
18.4355881759,0
119.513868904,0
7.37556560935,29
11.4721339516,25
10.4897764553,0
2.65377255861,25
3.33086699607,0
4.97283305738,0
6.72609323632,0
19.8938427199,0
7363.77295176,25
9.04570409591,5
16.365934511,0
16.1475869495,0
2.91674467513,25
16.5338760247,0
10.7418850201,0
33.2056812792,0
180.271373867,0
13.7367594043,0
7.85735919368,25
186.908879618,0
3.98321626303,0
51.2588355429,0
15.5839338221,0
4.71986749515,13
16.2181417246,0
8.87060844919,0
5.57430673368,10
15.725570788,0
5.13563858283,25
27.4409340755,0
5.12050118479,0
13.7105980395,25
20.8333975582,0
4.9939992547,0
8.98942268207,0
9.61638716097,0
16.8263359505,6
5305.33695884,0
13.9235977245,0
65.5586666386,0
133.046282522,0
17.6057414138,0
17.0229406206,0
8.55060029747,0
5.16410826416,1
8.75372479139,0
0.695237145206,0
6.23690813868,0
17.355636189,0
8.42381933554,0
8.54530844242,25
12.8765089122,0
0.899704282532,25
11.5043020412,2
0.0890704299666,0
21.0315258167,25
16.2909905058,0
8.38173394061,23
13.1895918482,1
11.8305403762,25
49.7623615996,0
5.39688403568,0
21.0767409561,0
7363.28907944,50
6.94996459368,25
13.3183990812,25
13.6788916902,25
8.22976970718,25
30.3002947823,38
183.0435844,25
11.0135412949,25
5.30577831755,50
185.724163266,30
2.73100335511,25
51.8077012599,25
12.7240195019,50
1.82208364283,33
13.386270405,25
5.99755929264,25
3.28553035792,28
12.8788719896,25
7.73906513125,50
27.2345971349,38
7.73019494586,25
22.0089319961,25
6.02114213163,25
6.11556354827,25
7.69990434001,25
15.3952183109,30
5306.11024192,25
11.5814545339,25
62.8875181944,30
130.66313142,25
14.7730765622,25
14.1237633333,57
5.89690186354,25
7.78063000421,25
9.35089744458,0
13.3497508031,0
0.612030231007,50
21.3645766902,25
11.5596764119,14
4.82693876528,0
15.0990668743,0
20.9560711269,0
21.1034516531,3
14.3377144624,25
195.049476145,0
17.4555663655,0
11.8228403876,100
42.9038932737,45
5.78986210223,0
20.1702045601,25
12.1891299578,84
12.4827230795,0
8.60587555585,57
6.01940632322,25
15.0508607554,25
12.5765505576,0
5312.8311787,0
70.586943212,41
5.09259007854,0
139.160729817,0
15.0494846723,25
11.0481820491,25
14.720401527,0
7359.21615965,36
26.8922532066,64
255.08942019,39
13.7393606243,38
5.02044989307,41
5.64999131142,5
11.5359596251,50
13.8379694152,25
12.4993547196,15
4.83178187056,32
13.4247681535,31
4.26606733008,57
13.9516434998,0
13.0399753213,0
7.30728333095,50
30.7803089853,19
181.232210345,30
13.7237606864,0
75.848502447,0
8.11035329136,0
13.1526227301,0
13.684472101,32
5.00176876721,66
182.093081093,0
5.09188299458,35
7.44560118166,15
34.9692576338,25
3.47194142966,25
1.59706148027,33
13.9355501875,25
55.8309116136,25
9.54233578948,9
7.11582531162,25
7.41460469105,20
4.95088653998,19
9.6100328015,25
8.05581727682,16
13.0778220927,40
8.99138868048,25
8.48708240897,15
4.55692047629,16
1.47530358052,4
13.5073180033,7
8.33439834894,25
8.45896026332,15
7.29653094665,29
3.34489297689,25
13.1250011659,11
7.07275820553,31
9.67945811105,29
9.38049069122,50
3.32756062512,50
23.0274808329,0
9.65804248613,10
13.7424283624,32
13.7088892915,25
25.6186529547,34
2.91817213739,40
8.04315889733,27
5.71675538033,0
12.7408558828,0
8.5554865464,30
2.34899188997,25
11.6940799378,25
12.0186636401,29
5301.8819149,45
4.97755497396,44
15.0425596313,50
13.0812198515,44
4.30256093616,9
3.96344394284,25
8.58983843235,38
61.8151610919,37
8.98983748863,37
128.727832651,25
15.2522937532,43
13.680787643,50
5.11077605387,32
3.01358579303,30
2.72990280269,50
3.58740538512,37
33.5405178827,12
15.9136487232,37
28.3578772546,50
13.8169775835,25
14.8453952429,46
33.5405178827,30
32.5415690094,25
16.0132741325,25
12.4885843627,13
15.7543505536,0
2.94531744419,35
10.1608161761,37
9.45009140323,20
5.83456242782,47
9.69147705635,8
7369.12442218,25
16.9838573661,25
254.633360989,0
13.0076755742,0
13.038641415,23
7.01732109027,0
5.15635696259,0
18.075665277,0
16.8313891828,0
5.43694686702,0
18.0891246526,0
6.14203005865,25
18.2888774423,2
9.92936075955,0
13.9858107172,0
34.03955249,49
182.103034397,0
12.9948595498,0
80.7170909718,0
3.10259637089,10
17.3886724885,0
12.9536660676,0
11.1471084478,25
191.850413819,0
11.3776961977,0
14.2893411851,0
31.9119186567,0
11.9503004385,25
8.64751282266,79
18.2563803004,0
45.9118128518,0
4.74522473709,0
12.9206005028,0
12.2813223328,0
11.1981780127,3
4.78605717235,0
12.7071678845,0
17.3402896902,25
4.38812392965,0
9.72917504525,0
7.40996343562,5
9.19388765688,75
18.1406131769,4
6.75315289949,0
9.67193321305,0
5.64438842411,22
9.51363516967,8
17.5709808716,0
12.7182972861,0
5.0695431325,25
3.15166366889,25
7.77873430775,0
32.8367121305,0
5.08890469265,0
18.0204197041,0
12.959805949,25
15.867150393,0
10.4213951984,51
3.76413932495,10
7.84662813543,0
16.7930746055,0
9.77529617455,0
11.4016775627,0
7.15823251037,0
21.5313295892,29
5310.59505661,0
11.2245300674,25
11.8301654853,25
3.25116902555,0
9.34158022648,9
9.34962021396,0
9.68259960946,0
67.8292228625,4
3.51323013695,0
136.178456339,0
15.6483864514,0
12.9525338311,17
11.1394351634,0
7.30534160514,0
7.8378676413,25
7.97444022217,0
23.6142217992,0
25.4491136904,0
35.6798917811,0
18.0313195796,0
19.4754021866,0
23.6142217992,0
38.6267068572,0
25.5141206446,67
14.7273782873,0
17.2879179572,0
9.57926852752,0
19.0397907263,0
3.01692396805,21
11.5608994358,0
5.1421247732,0
2.52416268735,0
6.8278184007,0
7.02872154221,0
6.32341179755,0
15.8510108001,25
12.4860691831,4
9.75645691367,0
15.8846783666,0
26.0203610728,14
16.8451694885,0
23.5417008507,0
30.1881382859,0
17.273330883,0
37.795894586,25
23.7602834446,2
16.763855218,15
37.8495368959,0
185.549966997,0
194.289046382,0
194.899110643,0
188.074096166,0
211.219180077,0
194.007768801,0
186.223029035,25
182.203192148,0
194.111849804,0
184.646752147,13
194.376982943,0
177.131125847,25
178.315825535,0
189.126485362,25
189.113958354,0
193.778153972,58
233.495132728,0
196.923634005,0
177.060719287,33
11.4526599458,0
8.14811073355,0
9.76943167119,0
21.3267901046,17
12.3751203124,0
8.41497694717,0
17.3714204381,25
3.41175785833,25
4.76585972005,0
17.4351967536,0
7330.47713984,25
326.497588135,3
68.2130027613,0
70.8298206568,0
62.8771479021,0
64.2066774281,0
79.1529705413,0
63.028042774,0
76.3457755586,25
62.6903993392,0
68.6331709467,0
46.9191526637,0
249.998478294,0
68.2224913148,0
71.3772552108,25
149.144225662,0
68.4529568173,0
60.9198077422,0
72.3780945462,0
75.6529876273,0
62.7182886002,0
110.838080536,0
83.7795853144,0
69.1565567741,0
68.7585277754,0
63.6501278635,25
76.3671440821,0
71.0563070137,0
74.5323078056,10
77.3113471252,0
62.9609643068,0
73.9660908407,0
71.1137391271,0
75.1852473832,0
73.4379552465,0
63.4775303078,0
69.2810426642,0
84.05389686,25
75.0111318455,0
73.1519870835,0
84.0476608656,0
62.9481787003,0
68.2605106684,25
92.8412414358,0
78.4457148013,0
64.1510721819,0
71.003875969,0
77.0550497671,0
74.4225575666,0
67.3023969101,6
5305.64430221,0
71.3536927575,25
70.659943439,25
83.1917253314,0
72.9582804166,9
16.6845049726,0
82.6296595581,0
64.0150488755,0
68.2575711908,25
75.4942674999,25
74.6001017902,0
61.5753105974,0
65.9906114358,0
63.5797528292,0
73.6689494123,0
78.4373374561,0
70.6335102032,0
84.1001899678,0
7367.13853096,37
256.946743674,40
10.3009490734,0
10.3554066505,43
14.9778251861,37
13.7294612632,13
4.74409538031,30
14.9866228961,19
3.87765476773,25
15.18985148,1
6.12380531272,62
11.0476363056,14
31.0731033826,11
184.107524008,0
10.2870459619,32
77.6743368012,16
8.29486888924,41
189.351107129,35
11.3608301858,0
30.1538298815,11
9.44765062618,50
6.6064809676,70
15.1575462426,9
47.9912538679,0
6.77539318492,5
9.92762249773,36
9.63621212119,16
14.2400429285,42
1.74530731106,50
6.64173774791,20
4.64492490253,45
7.79308870378,65
15.03824823,0
3.73120189718,30
6.5843416122,19
2.54179205556,44
6.88790781816,6
14.4691919091,32
9.71784140988,30
7.10393037288,25
5.31700736805,0
31.1108826666,9
7.11182149489,0
14.9216849471,38
10.2542972643,38
18.5557289964,35
9.41230081464,63
13.6945610662,13
6.68994770653,7
10.0200764715,14
5.09776719704,0
19.0433896049,36
5309.79793097,0
8.38023973721,41
9.68478157944,38
6.13562332072,69
6.5373691312,44
64.7306253512,43
5.4536206934,11
133.096176075,0
10.2427467502,33
5.58952485998,39
5.39713139721,7
25.9092892194,18
16.374614189,38
22.9804578123,29
11.6901899676,14
14.3645055317,11
7.03633358076,0
17.9656288661,32
8.62412279132,15
7.16962748853,10
7341.23367825,25
45.9538639024,25
265.234222644,0
24.8501926845,0
16.701242842,0
23.0927642756,0
31.8854206688,0
17.5657905645,0
17.6135234313,0
25.1441890567,0
16.8483279118,0
23.5551701484,25
17.3712137587,0
32.9154702118,0
20.3552901661,30
29.6930914267,0
16.4296212148,0
25.426073499,71
189.391455265,0
24.8430257514,0
61.5678171359,0
27.0552286381,32
17.6614379291,0
24.835626923,0
18.8340967295,40
162.343822251,5
18.6069087324,0
16.0984591169,0
40.9778609961,0
17.7489285942,0
21.2457593002,0
17.4031806398,0
74.5968729775,0
29.882309172,0
17.722859052,0
7.62552908716,25
18.7294052545,0
18.7617982084,0
29.94851853,0
18.6723367218,0
17.6273129107,25
26.9902365192,0
22.4069613543,0
22.4115564179,7
21.6186393571,0
16.8909352923,0
24.8850782791,0
22.4405443462,0
24.9738064671,4
20.2033770321,64
17.2968401359,0
17.9539696083,0
30.0017651532,25
27.982658556,25
21.9145027952,0
13.240129085,0
29.9787198633,0
17.5044261748,0
24.8633279159,25
45.5506052519,0
21.6496525541,0
28.3895536742,10
25.5466195026,0
18.0409434919,0
22.4180904776,0
20.1005775487,0
27.86564485,0
8.3497871349,77
5289.61117776,0
18.7409152589,25
28.0960111495,5
32.9442600528,2
20.5282513977,8
23.2906231167,7
22.5392348587,0
45.8694257478,70
29.3332000452,0
109.632557223,0
23.7618834988,0
24.8316956195,25
6028.60486049,5
18.8782563741,0
22.4467167826,0
21.8940656781,25
21.7351223366,0
52.8800379513,0
4.58225425599,0
13.0263857786,0
17.6103539458,0
16.720362639,0
52.8800379513,0
19.5806470794,0
4.4259756555,0
20.8532048157,0
26.3429056736,25
22.1921440838,0
20.115704795,0
17.8775566459,0
28.1089402334,23
20.075981888,0
18.6859382077,0
30.0087068206,0
7358.52664428,25
30.7113660769,25
268.22465148,0
7.53070027826,5
8.64727529682,7
10.7632139803,0
21.7342551312,0
0.717061909654,97
0.65453845809,0
15.6489725756,0
0.898236366408,0
12.7872481044,25
0.904448124433,3
20.2133370237,0
6.12570840751,0
17.6795415084,6
194.189477244,0
7.52729150114,0
63.5905599435,0
14.2889203061,10
7.53100908833,0
8.20091054042,25
178.52662881,0
8.08067361099,0
6.1348816317,0
24.9252675883,0
9.99016560676,0
12.5086362175,0
0.874397080452,0
58.3344014595,42
20.1896035502,0
6.03724088848,0
5.89448325215,0
8.23728952653,0
20.2626331828,0
5.27121117892,0
0.0783260034664,25
13.2311425776,0
7.67973195563,0
10.9662197289,13
14.4837066449,0
0.898521861081,6
10.7282026468,0
7.73621607781,0
11.7505861275,16
10.1769898217,0
0.365337270115,12
6.08443389322,0
20.4658095282,25
14.5186225407,25
11.5605444733,0
27.2846732246,0
20.4600239834,0
0.64241555157,0
7.55513851006,25
31.7329588889,0
16.0460666588,0
18.2873011237,0
0.609278233061,0
7.63946209955,0
15.0170406685,0
12.3405677222,0
12.7681290025,15
5306.7999184,0
8.20857232644,25
10.9330716184,17
20.2103449991,0
9.53136081779,16
17.0353433866,0
50.4419108318,0
19.0439033493,0
119.019416125,0
7.52765650777,25
8.10606734694,5
12.5487760676,0
12.1199299071,25
11.1324723409,0
37.6852420938,0
15.2907386055,0
19.0065272288,0
0.684036973052,0
2.09129893769,25
21.2696564126,0
15.1712724524,0
3.52035428608,0
4.68972966667,39
10.4834064022,0
20.2904170101,0
7.3803960909,0
20.5129122307,0
7365.95674823,5
0.0586484654151,0
7.37913598333,0
13.6935016576,0
8.42782435429,0
10.9707548013,25
8.15543425651,0
15.0498747465,0
10.2444126163,0
9.45372064437,25
186.055659479,0
10.0034913445,0
11.9528559848,0
12.3347038161,0
50.8366267203,0
17.0036148846,0
8.62989946419,0
9.54661368564,0
7.23759923155,0
7.53801316048,25
8.61789808158,0
5.20107591055,0
14.4908923816,0
6.72195582919,0
5.23193141768,0
8.23452312838,0
10.3925540647,0
7.88020126288,0
17.3284956199,25
10.6810612106,0
17.3345230597,0
0.0295889064699,85
5.13186528894,0
6.17068760143,0
5313.01673973,0
9.53678876063,46
3.40535875843,17
15.025904786,0
56.110632883,0
15.6899783849,0
125.395225912,0
0.0043007763752,70
11.3917461253,25
10.2945813316,0
21.8277980968,0
4.79481793708,0
10.800369882,18
23.1996176648,0
8.83704824103,2
2.35996025889,25
9.02898512143,28
2.92459318344,25
25.8736427113,61
9.48764513428,25
4.33286976294,25
8.62404392001,25
12.9448859456,50
11.5639306547,46
10.8461246265,25
12.9800470407,25
7183.16279425,25
179.005412431,5
177.628981192,0
177.916119471,71
178.726593248,0
173.149061436,0
273.139623785,0
186.050852704,5
181.175913679,32
183.230934597,0
178.521873901,25
184.708932611,9
177.636360293,70
187.316905364,11
191.272981206,25
182.596682016,0
184.590974987,0
190.040481217,0
189.459455746,25
145.440804637,6
182.181676789,5
191.261982196,0
7359.30068543,25
27.3558861515,25
260.18061627,0
9.57530986352,0
2.17397979884,0
4.50115769118,0
14.7114953346,0
8.77509732809,0
7.42623906254,4
8.05448722354,0
8.40584165564,0
5.52457564924,25
8.90021871403,0
2.70963191475,0
25.745188857,0
186.29450283,0
9.5607728481,0
71.2021179218,0
8.52631697935,31
0.231575955552,25
180.94931622,0
2.97756942377,0
30.5994041487,0
2.43712469316,0
4.48405167326,0
8.88215111229,0
56.1009923289,0
12.919384671,1
2.07616437537,0
2.35933086553,0
0.190271720413,0
12.9930779525,0
2.98990156864,0
8.00697862508,0
8.38859584096,0
4.77457432763,36
3.97081460902,3
6.40308713713,0
8.48546424978,0
6.4355677027,0
4.7772328351,0
6.36775378409,0
2.24452737258,0
8.07217580778,0
1.99910095332,7
13.1496030958,25
9.38382420612,25
3.95084514413,0
24.2551061929,0
13.1373073439,0
8.68197865402,0
9.5553578924,25
27.0818868992,0
8.00488804278,0
10.3077716471,0
7.65405797725,0
4.82272309446,0
7.11852467453,0
9.73560318505,0
10.8691265831,1
5304.10593699,0
0.160132955646,25
11.6903119082,16
14.5887645962,0
2.04378824142,26
8.95536478738,3
57.5056428198,0
11.9648539332,0
125.139624849,0
9.52335393356,25
4.84631084166,0
4.32657029844,25
3.60134698321,0
34.273357599,0
14.6568693328,0
8.75176141344,0
9.84865912348,0
28.1655415738,0
14.6749333643,0
7.56821389418,0
10.8152079534,0
2.4704337029,0
13.6991686103,0
0.774008003828,0
13.1842335268,0
7357.15416767,25
2.56321369813,0
6.74460121113,0
10.9810807013,0
6.19816437003,0
8.50214343939,25
6.80687103595,0
0.331240447935,57
23.4608963333,0
188.093698833,0
10.0269902407,0
3.19766184171,25
178.395775126,0
7.22886554596,0
58.4984549532,0
15.8747066586,0
6.05657565781,25
6.91271338915,11
6.2856638112,0
6.4043744237,0
9.04846968854,0
6.01334363384,0
16.0983557513,25
23.0457770429,0
16.0852045781,0
10.0330561981,25
29.8812924671,0
10.2194300436,0
6.39664607048,0
11.7969498336,0
8.91296149583,5
5303.03085717,0
12.7772075197,8
54.6158442091,0
122.16259465,0
9.99919040748,17
7.5446108757,25
9.88624399689,0
2.73688072112,0
16.1311307326,0
7376.5276329,25
286.010805422,0
21.2300532798,0
32.235656999,0
24.650889284,2
25.3276062161,0
34.4446380705,0
25.4307857978,0
31.9861882277,26
24.753519726,0
30.078508468,0
20.9698722209,15
213.977004283,0
21.2456398864,8
30.5634554738,25
194.054301921,0
30.2428044209,0
33.0316090396,25
33.6007687728,0
24.7351351571,1
49.9244679488,10
36.6064831648,4
29.2654791671,0
27.8883586514,0
24.9917433942,0
28.4164867014,0
26.4836020986,0
30.7125705485,9
35.7397381522,0
25.3556524519,0
27.4090528957,0
26.512966349,0
28.8827699933,0
31.6699759071,5
25.2228934429,0
29.1539644391,6
36.9380420357,25
31.9128296052,0
52.0774818061,0
36.9540329825,0
24.7459222619,0
21.2603793751,25
36.6692814189,0
37.6461947024,0
24.8723913303,0
26.4148304896,0
37.2977060445,0
25.0619819618,0
37.6464479692,5
5330.39837249,0
30.6356636786,25
20.5303000001,0
32.4535134375,0
30.6887512035,25
53.4284322514,3
35.3030070396,0
123.166355581,0
21.2885331915,25
32.6210402289,25
31.5429283693,0
24.9303455285,25
23.327613879,0
20.4383293495,0
32.0777902674,0
44.2697856077,0
29.8550412274,0
37.0096370053,0
7357.80051749,25
12.0014176538,0
1.54857304523,25
10.6457178768,0
7.64812707173,0
10.1635815706,0
5.80865488283,25
10.7349049441,0
3.94080641883,0
27.4825039308,0
184.208408988,0
11.9867526336,0
2.49914736323,25
179.939196753,0
4.03611996049,0
3.66770592531,25
10.7226738607,0
57.4082226074,0
12.5696157419,0
4.05446323632,0
9.91304799073,25
9.72754987164,11
4.86670819199,35
4.94183193063,25
10.2491086587,25
7.06138394626,0
7.72858619688,0
9.91878227136,0
12.75078008,25
22.2530977093,0
12.7331362189,25
11.9805005143,25
27.8162976372,0
6.18413276644,0
7.1220105408,0
5.03501884598,0
11.621333674,25
9.60808328096,33
5301.93546726,0
13.9975894912,14
15.2006514953,25
3.26660573457,32
58.3626577616,0
11.8146720882,25
125.457814839,0
11.9487547244,50
4.15416438808,50
4.05135086463,0
11.5476953878,0
13.1319246475,25
3.17728592035,0
12.7730208005,0
7358.08608559,25
8.1117188666,52
9.34125233473,2
